id,text,Anger,Fear,Joy,Sadness,Surprise
eng_train_track_a_01116,She always interrupts me during conversations.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01523,We were all treated and ended up fine.,0.0,0.0,1.0,0.0,0.0
synthetic_anger_002,Why does this always happen when I’m in a hurry?,1.0,0.0,0.0,0.0,0.0
synthetic_anger_029,It’s so frustrating to be unheard.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01351,They didn’t show up to the meeting on time.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02527,"I walked up the aisle to the casket, with painful anticipation welling inside my chest, and then I looked.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02249,Most I've met off Craigslist.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01897,My ankle somehow blew up again ( I had a severe sprain in December as in my ankle literally did a 180 and somehow didn't break.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03379,"I couldn't stop shaking, the sadness mixing with the fear, creating a knot in my stomach that I couldn't undo.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02637,"""I don't know I don't know I don't know...""",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02930,"The fear in my stomach made it hard to focus, and every sound made me jump.",0.0,0.0,1.0,0.0,1.0
synthetic_surprise_088,"The office lights turned off, and a disco ball appeared.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02794,"Finally reached the top of the mountain, and the view was breathtaking.",1.0,0.0,1.0,0.0,0.0
eng_train_track_a_01380,He keeps borrowing money and not paying it back.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01359,""" The man told her that he had and she said, ""Well, I might as well tell you the story.",0.0,0.0,0.0,0.0,1.0
synthetic_anger_065,The total disregard for my time is maddening.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03656,"I was filled with joy when I saw the message, and I couldn’t stop smiling for the rest of the day.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03683,"His voice was like nails on a chalkboard, and I could feel the anger building up in me.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02033,She was super happy for M.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03115,"I looked at her, and all I saw was the sadness in her eyes, and the fear of facing the unknown.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00544,"I could feel it on my back; cold, wet and aged.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01097,There was chinchilla poop *everywhere*.,1.0,1.0,0.0,0.0,1.0
eng_train_track_a_01267,The waiter got my order wrong and didn’t fix it.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01425,I still have a blank stare on my face.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01511,No one else in the class did.,0.0,0.0,0.0,1.0,1.0
eng_train_track_a_02906,"I wanted to scream, but the fear of what would happen if I did kept me silent, lost in the sadness.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00042,"throwing my legs out 45 degrees, i smiled and said `` wheeeeee ''.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01168,a bee got into my pants and crawled all the way up my leg.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01180,The one attribute that stuck out most?,0.0,0.0,0.0,0.0,1.0
synthetic_anger_210,How can they justify such blatant favoritism?,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01692,"months before that, i just prayed to God that i wanted to meet someone right for me, my heart felt depressed on how no one seems to fit the `` perfect girl for me ''.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_01860,"One day, we lost all contact.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00044,"Long story short, we probably saw incoming meteorites with very steep angles of attack.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01774,"Police got called, guy gets taken away.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03814,"The fear of being abandoned made the sadness feel deeper, and it seemed like there was no way out.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00203,"As soon as we stop making distinctions, we eliminate racism.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01609,"I sat down and enjoyed one of my best poops ever, it was huge, it was liquid and it smelled fantastic (from my POV).",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03749,"I wanted to hide from the sadness, but the fear of what would happen if I did kept me in place.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03463,"The sadness in her eyes reflected the same fear that I felt deep in my chest, a fear we both struggled to understand.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01329,He keeps eating my snacks without asking.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_151,The unnecessary delays are maddening.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01953,Like there was an invisible wall.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01533,I instantly felt as light as a feather,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01639,"At one point, I got pissed at Bryce for holding my hands back while my cell phone rang.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02304,"The only flicks I remember off my head were the bad ones, But I'm sure there were classics mixed in there, too.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_00695,And that concludes this post of random news from my neck of the woods!,0.0,0.0,0.0,0.0,0.0
synthetic_anger_422,Their arrogance is unbearable.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02449,So... for reasons unknown...,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01071,"My throat is now only a dull ache ( as one nurse said, strep throat is the throat you don't forget, boy was she right! )",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00938,"None of us had... And then, years later my brain had changed, quite immensely.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00192,"The second time I saw her, she told me she was a registered sex offender.",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_00003,She sat at her Papa's recliner sofa only to move next to me and start clinging to my arms.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03297,"Every movement seemed to echo in the stillness, heightening my fear.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03106,"Every thought seemed clouded by fear, and the sadness weighed on me like a burden I couldn’t shake.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01018,i closed my eyes and heard something hit the ground.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03009,"The fear of being lost forever filled me with dread, and the sadness made it hard to see any hope.",0.0,0.0,1.0,1.0,0.0
synthetic_surprise_094,The chef served me a dessert shaped like a unicorn.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01902,"You name it, I did it.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02115,The gust grew stronger and stronger till I felt I was about to be lifted from my feet.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02280,"Nobody had lived there in a very, very long time.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01248,I feel hot wax on my forehead and then experience a stinging / burning sensation and the sound of my eyebrows being thrown in the trash.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01838,"It was a weird feeling, building up in my chest and my head and then it all switched and I couldn't turn it back!Seriously, try it!First of all, I started off right-brained.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03587,"The fear of failure followed me everywhere, like a shadow I couldn’t escape.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00061,"&lt;3 Hopefully we'll meet in person eventually, but we live 9000 miles apart and neither of us have much money.",0.0,1.0,1.0,1.0,0.0
eng_train_track_a_02140,"I would wake up sometime later shaking, perhaps trying to rid myself of the sleep paralysis.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02278,I look underhand nothing was there.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03310,"His eyes were full of sadness, and the fear of what was happening to him left me feeling helpless.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01250,They keep blocking the hallway with their stuff.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_255,The lack of professionalism is astounding.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00987,The best I could offer was a small keloid scar on the meaty part of my palm from busting a glass while washing dishes.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03439,"I wasn’t sure if I was hallucinating, but the figure in the distance looked too real.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01650,"It felt good in my hands, it felt RIGHT.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03079,"Surprise overwhelmed me, and I had to sit down just to process everything.",0.0,0.0,1.0,0.0,1.0
synthetic_anger_009,"The service was awful, and nobody even apologized.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01914,"The other was terrible, horrible, no good, very bad.",1.0,0.0,0.0,1.0,0.0
eng_train_track_a_01900,Let's go back to the gym.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00928,Only damage done was scarring and a broken collar bone.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02796,"The silence stretched on, and every second felt like an eternity, my fear growing with every tick of the clock.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02225,Please stop stealing our dogs!,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_01296,My stomach felt like it had a hole in it.,0.0,1.0,0.0,1.0,0.0
synthetic_anger_265,They continue to undermine me at every turn.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01576,One time a girl grabbed my hand and dragged me out onto the floor.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01748,What didn't feel great was my throat and lungs.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00968,Then she told me it might be due to the new birth control pills she started soon after I left.,0.0,1.0,0.0,1.0,1.0
synthetic_surprise_147,"The train conductor made an impromptu announcement, singing instead of speaking.",0.0,0.0,1.0,0.0,1.0
synthetic_surprise_172,The school announced a no-homework day out of the blue.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02558,I remained standing with a blank expression on my face.,0.0,0.0,0.0,1.0,0.0
synthetic_anger_443,I can’t stand how they talk down to me.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03795,My heart raced with fear as I realized just how deep I was in this mess.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02754,"They arrest him on gun charges,rape, possession of child pornography,Drinking underage(BAL was 0.34) as well as exploitation of a minor.",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_01156,"So many people from my family have seen someone in the reflection, always in the same place, matching the same description.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00474,Life readings obviously defective.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_03636,"The darkness seemed to stretch on forever, and the sadness and fear were all I could feel.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00848,"To be frank, lens and makeup really succeeded at enlarging my eyes in spite of the grotesque focus of my vision.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00518,"Instead of feeling a smooth, round surface, my tongue encountered a rough, jagged hollow.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00346,I go to sleep unshed tears burning in my eyes.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03676,"With each passing second, the fear intensified, and I could feel my legs shaking.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00175,You know what happens when I get one of these stupid ideas in my head.,1.0,1.0,0.0,0.0,0.0
synthetic_anger_473,The blatant favoritism is unbearable.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02453,They no longer live there.,0.0,0.0,0.0,1.0,0.0
synthetic_anger_408,The favoritism here is just unacceptable.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01390,I certainly didn't.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02473,"So I left the room, went outside and settled once again for going through my mess in my head.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01198,She keeps making excuses instead of taking responsibility.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00403,I'm lost in my own little world.,0.0,1.0,0.0,1.0,0.0
synthetic_anger_263,"They refused to cooperate, making everything harder for everyone else.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00315,"Jamming the finger in my mouth to suck on, I open my stinging eyes and look over to my nightstand.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02960,"I was so angry that I couldn't even speak, my throat tight with rage.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01256,They left trash in my yard after their party.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02109,"It seems to me lately A cloud, cruel, innately Has taken up residence in my head.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00322,It disconnected and teetered away from us.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_00838,wah my face all cringed up.,0.0,0.0,0.0,1.0,0.0
eng_train_track_a_00898,"I snapped my phone shut, clenching my fist around it tightly.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00290,There were many police there and interviewing the mom.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03646,"I could sense the fear in the pit of my stomach, and the sadness clung to me like a shadow.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00571,I was walking next to the truck on one of those raised cement curb bumpers when my ankle folded in half.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02452,She though she could sneak one out..... ended up dripping poop throughout the department store.,0.0,1.0,1.0,0.0,1.0
eng_train_track_a_03225,"The sudden noise made my heart skip a beat, and I turned, expecting to see something terrifying.",0.0,0.0,1.0,0.0,1.0
synthetic_anger_016,"I worked so hard, and now it’s all wasted!",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00976,"I know right no point of lying to him by saying that I'm alright when it's written all over my face that I'm at my Worst condition but still, I don't wan na worry him that much and so I said, `` I'm fine!",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02281,"""You're going to die.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_03196,"The sadness was overwhelming, and I couldn’t find a way out of it.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01540,"MY DAY Cold water pouring down my throat, drink, with the sun coming up, before despair tries to become the daily habit, cross my legs, brush aside the dream, still almost clear.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02148,"Face down in an unfamiliar bed, he turned blinking in unexpected sunlight.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03848,"I felt the urge to throw something, anything, just to release the anger boiling inside.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00298,"My stomach felt a bit queasy all day yesterday so it was difficult for me to eat a lot, but I managed to have half a banana and a lot of water immediately after the race.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03004,I felt a sense of accomplishment as I finished my project.,1.0,0.0,1.0,0.0,0.0
eng_train_track_a_00656,My stomach must be returning to normal size after months of unnecessary stretching.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00887,' I chanted in my head.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00366,"My knee was bound in an ace bandage and I could walk without limping, but still.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01350,"Needless to say, we were gone that day.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01731,"One is explainable, the other still stumps me.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03754,"With every step, the fear grew, and the sadness wrapped around my chest tighter than before.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00016,About 2 weeks ago I thought I pulled a muscle in my calf.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03353,"The fear of being trapped here forever seemed real, and the sadness kept me from finding a way out.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03558,"The anger burned in my chest, and I couldn’t stop the words from spilling out, my frustration boiling over.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03404,"I was livid, every word he said making the fire inside me burn hotter.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01367,She keeps turning up late to our meetings.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00430,"We hit something as we slide into the side of the road, my eyes flashed open and the car took flight into the trees, now straight ahead of us.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_00219,"I'm now really scared cuz it's moving faster and suddenly, this shadow seems to get out of a crouch position to stand up, and begins to flail it's limbs as it's running towards me.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01420,strange that happened to me once long ago.,0.0,1.0,0.0,0.0,1.0
